resource_row_id	interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	annotation	interaction_name_2	evidence	is_neurotransmitter	ligand.symbol	ligand.family	ligand.location	ligand.keyword	ligand.secreted_type	ligand.transmembrane	receptor.symbol	receptor.family	receptor.location	receptor.keyword	receptor.surfaceome_main	receptor.surfaceome_sub	receptor.adhesome	receptor.secreted_type	receptor.transmembrane	version	canonical_ligand	canonical_receptor	n_rows_per_canonical_pair	in_liana_mouseconsensus	has_cofactor	covered_all_11_LR_cofactor_genes
BMP4_BMPR1B_ACVR2A	BMP4_BMPR1B_ACVR2A	BMP	Bmp4	BMPR1B_ACVR2A		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Bmp4  - (Bmpr1b+Acvr2a)	KEGG: mmu04350; PMID:26893264	False	Bmp4	TGF-beta	Extracellular matrix, Secreted, Extracellular space	Disulfide bond, Differentiation, Secreted, Extracellular matrix, Growth factor, Cytokine, Glycoprotein, Disease variant, Microphthalmia, Signal, Developmental protein, Reference proteome, Phosphoprotein, Cleavage on pair of basic residues, Osteogenesis, Chondrogenesis	cytokine;growth factor	FALSE	Bmpr1b, Acvr2a	Protein kinase superfamily, TKL Ser/Thr protein kinase	Cell membrane, Membrane	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Serine/threonine-protein kinase, Chondrogenesis, 3D-structure, Nucleotide-binding, Dwarfism, Magnesium, Glycoprotein	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Bmp4	Acvr2a_Bmpr1b	1	True	True	True
BMP4_BMPR1B_ACVR2B	BMP4_BMPR1B_ACVR2B	BMP	Bmp4	BMPR1B_ACVR2B		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Bmp4  - (Bmpr1b+Acvr2b)	KEGG: mmu04350; PMID:26893264	False	Bmp4	TGF-beta	Extracellular matrix, Secreted, Extracellular space	Disulfide bond, Differentiation, Secreted, Extracellular matrix, Growth factor, Cytokine, Glycoprotein, Disease variant, Microphthalmia, Signal, Developmental protein, Reference proteome, Phosphoprotein, Cleavage on pair of basic residues, Osteogenesis, Chondrogenesis	cytokine;growth factor	FALSE	Bmpr1b, Acvr2b	Protein kinase superfamily, TKL Ser/Thr protein kinase	Cell membrane	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Serine/threonine-protein kinase, Chondrogenesis, 3D-structure, Nucleotide-binding, Dwarfism, Magnesium, Heterotaxy, Glycoprotein, Phosphoprotein	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Bmp4	Acvr2b_Bmpr1b	1	True	True	True
BMP4_BMPR1B_BMPR2	BMP4_BMPR1B_BMPR2	BMP	Bmp4	BMPR1B_BMPR2		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Bmp4  - (Bmpr1b+Bmpr2)	KEGG: mmu04350; PMID:26893264	False	Bmp4	TGF-beta	Extracellular matrix, Secreted, Extracellular space	Disulfide bond, Differentiation, Secreted, Extracellular matrix, Growth factor, Cytokine, Glycoprotein, Disease variant, Microphthalmia, Signal, Developmental protein, Reference proteome, Phosphoprotein, Cleavage on pair of basic residues, Osteogenesis, Chondrogenesis	cytokine;growth factor	FALSE	Bmpr1b, Bmpr2	Protein kinase superfamily, TKL Ser/Thr protein kinase	Cell membrane	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Serine/threonine-protein kinase, Chondrogenesis, 3D-structure, Nucleotide-binding, Dwarfism, Magnesium, Glycoprotein, Phosphoprotein	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Bmp4	Bmpr1b_Bmpr2	1	True	True	True
GDF5_BMPR1A_ACVR2A	GDF5_BMPR1A_ACVR2A	BMP	Gdf5	BMPR1A_ACVR2A		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Gdf5  - (Bmpr1a+Acvr2a)	KEGG: mmu04350; PMID:26893264	False	Gdf5	TGF-beta	Secreted, Cell membrane	Disease variant, Membrane, Signal, Reference proteome, Cell membrane, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Dwarfism, Chondrogenesis, 3D-structure, Cytokine, Glycoprotein	cytokine;growth factor	TRUE	Bmpr1a, Acvr2a	Protein kinase superfamily, TKL Ser/Thr protein kinase	Membrane, Cell membrane, Cell surface	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Glycoprotein, Manganese, Signal, Reference proteome, Metal-binding, Transmembrane helix, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium, Disease variant, Cell membrane	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Gdf5	Acvr2a_Bmpr1a	1	True	True	True
GDF5_BMPR1A_ACVR2B	GDF5_BMPR1A_ACVR2B	BMP	Gdf5	BMPR1A_ACVR2B		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Gdf5  - (Bmpr1a+Acvr2b)	KEGG: mmu04350; PMID:26893264	False	Gdf5	TGF-beta	Secreted, Cell membrane	Disease variant, Membrane, Signal, Reference proteome, Cell membrane, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Dwarfism, Chondrogenesis, 3D-structure, Cytokine, Glycoprotein	cytokine;growth factor	TRUE	Bmpr1a, Acvr2b	Protein kinase superfamily, TKL Ser/Thr protein kinase	Cell membrane, Cell surface	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Heterotaxy, Transferase, Glycoprotein, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Gdf5	Acvr2b_Bmpr1a	1	True	True	True
GDF5_BMPR1A_BMPR2	GDF5_BMPR1A_BMPR2	BMP	Gdf5	BMPR1A_BMPR2		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Gdf5  - (Bmpr1a+Bmpr2)	KEGG: mmu04350; PMID:26893264	False	Gdf5	TGF-beta	Secreted, Cell membrane	Disease variant, Membrane, Signal, Reference proteome, Cell membrane, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Dwarfism, Chondrogenesis, 3D-structure, Cytokine, Glycoprotein	cytokine;growth factor	TRUE	Bmpr1a, Bmpr2	Protein kinase superfamily, TKL Ser/Thr protein kinase	Cell membrane, Cell surface	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Glycoprotein, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Gdf5	Bmpr1a_Bmpr2	1	True	True	True
GDF5_BMPR1B_ACVR2A	GDF5_BMPR1B_ACVR2A	BMP	Gdf5	BMPR1B_ACVR2A		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Gdf5  - (Bmpr1b+Acvr2a)	KEGG: mmu04350; PMID:26893264	False	Gdf5	TGF-beta	Secreted, Cell membrane	Disease variant, Membrane, Signal, Reference proteome, Cell membrane, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Dwarfism, Chondrogenesis, 3D-structure, Cytokine, Glycoprotein	cytokine;growth factor	TRUE	Bmpr1b, Acvr2a	Protein kinase superfamily, TKL Ser/Thr protein kinase	Cell membrane, Membrane	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Serine/threonine-protein kinase, Chondrogenesis, 3D-structure, Nucleotide-binding, Dwarfism, Magnesium, Glycoprotein	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Gdf5	Acvr2a_Bmpr1b	1	True	True	True
GDF5_BMPR1B_ACVR2B	GDF5_BMPR1B_ACVR2B	BMP	Gdf5	BMPR1B_ACVR2B		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Gdf5  - (Bmpr1b+Acvr2b)	KEGG: mmu04350; PMID:26893264	False	Gdf5	TGF-beta	Secreted, Cell membrane	Disease variant, Membrane, Signal, Reference proteome, Cell membrane, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Dwarfism, Chondrogenesis, 3D-structure, Cytokine, Glycoprotein	cytokine;growth factor	TRUE	Bmpr1b, Acvr2b	Protein kinase superfamily, TKL Ser/Thr protein kinase	Cell membrane	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Serine/threonine-protein kinase, Chondrogenesis, 3D-structure, Nucleotide-binding, Dwarfism, Magnesium, Heterotaxy, Glycoprotein, Phosphoprotein	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Gdf5	Acvr2b_Bmpr1b	1	True	True	True
GDF5_BMPR1B_BMPR2	GDF5_BMPR1B_BMPR2	BMP	Gdf5	BMPR1B_BMPR2		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Gdf5  - (Bmpr1b+Bmpr2)	KEGG: mmu04350; PMID:26893264	False	Gdf5	TGF-beta	Secreted, Cell membrane	Disease variant, Membrane, Signal, Reference proteome, Cell membrane, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Dwarfism, Chondrogenesis, 3D-structure, Cytokine, Glycoprotein	cytokine;growth factor	TRUE	Bmpr1b, Bmpr2	Protein kinase superfamily, TKL Ser/Thr protein kinase	Cell membrane	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Serine/threonine-protein kinase, Chondrogenesis, 3D-structure, Nucleotide-binding, Dwarfism, Magnesium, Glycoprotein, Phosphoprotein	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Gdf5	Bmpr1b_Bmpr2	1	True	True	True
GDF6_BMPR1A_ACVR2A	GDF6_BMPR1A_ACVR2A	BMP	Gdf6	BMPR1A_ACVR2A		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Gdf6  - (Bmpr1a+Acvr2a)	KEGG: mmu04350; PMID:26893264	False	Gdf6	TGF-beta	Secreted	Disulfide bond, Secreted, Growth factor, Deafness, Cytokine, Glycoprotein, Disease variant, Chromosomal rearrangement, Microphthalmia, Signal, Developmental protein, Reference proteome, Apoptosis, Cleavage on pair of basic residues, Non-syndromic deafness, Leber congenital amaurosis, Dwarfism	cytokine;growth factor	FALSE	Bmpr1a, Acvr2a	Protein kinase superfamily, TKL Ser/Thr protein kinase	Membrane, Cell membrane, Cell surface	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Glycoprotein, Manganese, Signal, Reference proteome, Metal-binding, Transmembrane helix, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium, Disease variant, Cell membrane	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Gdf6	Acvr2a_Bmpr1a	1	True	True	True
GDF6_BMPR1A_ACVR2B	GDF6_BMPR1A_ACVR2B	BMP	Gdf6	BMPR1A_ACVR2B		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Gdf6  - (Bmpr1a+Acvr2b)	KEGG: mmu04350; PMID:26893264	False	Gdf6	TGF-beta	Secreted	Disulfide bond, Secreted, Growth factor, Deafness, Cytokine, Glycoprotein, Disease variant, Chromosomal rearrangement, Microphthalmia, Signal, Developmental protein, Reference proteome, Apoptosis, Cleavage on pair of basic residues, Non-syndromic deafness, Leber congenital amaurosis, Dwarfism	cytokine;growth factor	FALSE	Bmpr1a, Acvr2b	Protein kinase superfamily, TKL Ser/Thr protein kinase	Cell membrane, Cell surface	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Heterotaxy, Transferase, Glycoprotein, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Gdf6	Acvr2b_Bmpr1a	1	True	True	True
GDF6_BMPR1A_BMPR2	GDF6_BMPR1A_BMPR2	BMP	Gdf6	BMPR1A_BMPR2		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Gdf6  - (Bmpr1a+Bmpr2)	KEGG: mmu04350; PMID:26893264	False	Gdf6	TGF-beta	Secreted	Disulfide bond, Secreted, Growth factor, Deafness, Cytokine, Glycoprotein, Disease variant, Chromosomal rearrangement, Microphthalmia, Signal, Developmental protein, Reference proteome, Apoptosis, Cleavage on pair of basic residues, Non-syndromic deafness, Leber congenital amaurosis, Dwarfism	cytokine;growth factor	FALSE	Bmpr1a, Bmpr2	Protein kinase superfamily, TKL Ser/Thr protein kinase	Cell membrane, Cell surface	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Glycoprotein, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Gdf6	Bmpr1a_Bmpr2	1	True	True	True
GDF6_BMPR1B_ACVR2A	GDF6_BMPR1B_ACVR2A	BMP	Gdf6	BMPR1B_ACVR2A		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Gdf6  - (Bmpr1b+Acvr2a)	KEGG: mmu04350; PMID:26893264	False	Gdf6	TGF-beta	Secreted	Disulfide bond, Secreted, Growth factor, Deafness, Cytokine, Glycoprotein, Disease variant, Chromosomal rearrangement, Microphthalmia, Signal, Developmental protein, Reference proteome, Apoptosis, Cleavage on pair of basic residues, Non-syndromic deafness, Leber congenital amaurosis, Dwarfism	cytokine;growth factor	FALSE	Bmpr1b, Acvr2a	Protein kinase superfamily, TKL Ser/Thr protein kinase	Cell membrane, Membrane	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Serine/threonine-protein kinase, Chondrogenesis, 3D-structure, Nucleotide-binding, Dwarfism, Magnesium, Glycoprotein	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Gdf6	Acvr2a_Bmpr1b	1	True	True	True
GDF6_BMPR1B_ACVR2B	GDF6_BMPR1B_ACVR2B	BMP	Gdf6	BMPR1B_ACVR2B		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Gdf6  - (Bmpr1b+Acvr2b)	KEGG: mmu04350; PMID:26893264	False	Gdf6	TGF-beta	Secreted	Disulfide bond, Secreted, Growth factor, Deafness, Cytokine, Glycoprotein, Disease variant, Chromosomal rearrangement, Microphthalmia, Signal, Developmental protein, Reference proteome, Apoptosis, Cleavage on pair of basic residues, Non-syndromic deafness, Leber congenital amaurosis, Dwarfism	cytokine;growth factor	FALSE	Bmpr1b, Acvr2b	Protein kinase superfamily, TKL Ser/Thr protein kinase	Cell membrane	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Serine/threonine-protein kinase, Chondrogenesis, 3D-structure, Nucleotide-binding, Dwarfism, Magnesium, Heterotaxy, Glycoprotein, Phosphoprotein	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Gdf6	Acvr2b_Bmpr1b	1	True	True	True
GDF6_BMPR1B_BMPR2	GDF6_BMPR1B_BMPR2	BMP	Gdf6	BMPR1B_BMPR2		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Gdf6  - (Bmpr1b+Bmpr2)	KEGG: mmu04350; PMID:26893264	False	Gdf6	TGF-beta	Secreted	Disulfide bond, Secreted, Growth factor, Deafness, Cytokine, Glycoprotein, Disease variant, Chromosomal rearrangement, Microphthalmia, Signal, Developmental protein, Reference proteome, Apoptosis, Cleavage on pair of basic residues, Non-syndromic deafness, Leber congenital amaurosis, Dwarfism	cytokine;growth factor	FALSE	Bmpr1b, Bmpr2	Protein kinase superfamily, TKL Ser/Thr protein kinase	Cell membrane	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Serine/threonine-protein kinase, Chondrogenesis, 3D-structure, Nucleotide-binding, Dwarfism, Magnesium, Glycoprotein, Phosphoprotein	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Gdf6	Bmpr1b_Bmpr2	1	True	True	True
GDF7_BMPR1A_ACVR2A	GDF7_BMPR1A_ACVR2A	BMP	Gdf7	BMPR1A_ACVR2A		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Gdf7  - (Bmpr1a+Acvr2a)	KEGG: mmu04350; PMID:26893264	False	Gdf7	TGF-beta	Secreted	Signal, Reference proteome, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Cytokine, Glycoprotein	cytokine;growth factor	FALSE	Bmpr1a, Acvr2a	Protein kinase superfamily, TKL Ser/Thr protein kinase	Membrane, Cell membrane, Cell surface	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Glycoprotein, Manganese, Signal, Reference proteome, Metal-binding, Transmembrane helix, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium, Disease variant, Cell membrane	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Gdf7	Acvr2a_Bmpr1a	1	True	True	True
GDF7_BMPR1A_ACVR2B	GDF7_BMPR1A_ACVR2B	BMP	Gdf7	BMPR1A_ACVR2B		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Gdf7  - (Bmpr1a+Acvr2b)	KEGG: mmu04350; PMID:26893264	False	Gdf7	TGF-beta	Secreted	Signal, Reference proteome, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Cytokine, Glycoprotein	cytokine;growth factor	FALSE	Bmpr1a, Acvr2b	Protein kinase superfamily, TKL Ser/Thr protein kinase	Cell membrane, Cell surface	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Heterotaxy, Transferase, Glycoprotein, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Gdf7	Acvr2b_Bmpr1a	1	True	True	True
GDF7_BMPR1A_BMPR2	GDF7_BMPR1A_BMPR2	BMP	Gdf7	BMPR1A_BMPR2		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Gdf7  - (Bmpr1a+Bmpr2)	KEGG: mmu04350; PMID:26893264	False	Gdf7	TGF-beta	Secreted	Signal, Reference proteome, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Cytokine, Glycoprotein	cytokine;growth factor	FALSE	Bmpr1a, Bmpr2	Protein kinase superfamily, TKL Ser/Thr protein kinase	Cell membrane, Cell surface	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Glycoprotein, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Serine/threonine-protein kinase, 3D-structure, Nucleotide-binding, Magnesium	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Gdf7	Bmpr1a_Bmpr2	1	True	True	True
GDF7_BMPR1B_ACVR2A	GDF7_BMPR1B_ACVR2A	BMP	Gdf7	BMPR1B_ACVR2A		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Gdf7  - (Bmpr1b+Acvr2a)	KEGG: mmu04350; PMID:26893264	False	Gdf7	TGF-beta	Secreted	Signal, Reference proteome, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Cytokine, Glycoprotein	cytokine;growth factor	FALSE	Bmpr1b, Acvr2a	Protein kinase superfamily, TKL Ser/Thr protein kinase	Cell membrane, Membrane	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Serine/threonine-protein kinase, Chondrogenesis, 3D-structure, Nucleotide-binding, Dwarfism, Magnesium, Glycoprotein	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Gdf7	Acvr2a_Bmpr1b	1	True	True	True
GDF7_BMPR1B_ACVR2B	GDF7_BMPR1B_ACVR2B	BMP	Gdf7	BMPR1B_ACVR2B		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Gdf7  - (Bmpr1b+Acvr2b)	KEGG: mmu04350; PMID:26893264	False	Gdf7	TGF-beta	Secreted	Signal, Reference proteome, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Cytokine, Glycoprotein	cytokine;growth factor	FALSE	Bmpr1b, Acvr2b	Protein kinase superfamily, TKL Ser/Thr protein kinase	Cell membrane	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Serine/threonine-protein kinase, Chondrogenesis, 3D-structure, Nucleotide-binding, Dwarfism, Magnesium, Heterotaxy, Glycoprotein, Phosphoprotein	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Gdf7	Acvr2b_Bmpr1b	1	True	True	True
GDF7_BMPR1B_BMPR2	GDF7_BMPR1B_BMPR2	BMP	Gdf7	BMPR1B_BMPR2		BMP antagonist		BMP inhibition receptor	Secreted Signaling	Gdf7  - (Bmpr1b+Bmpr2)	KEGG: mmu04350; PMID:26893264	False	Gdf7	TGF-beta	Secreted	Signal, Reference proteome, Disulfide bond, Secreted, Growth factor, Cleavage on pair of basic residues, Cytokine, Glycoprotein	cytokine;growth factor	FALSE	Bmpr1b, Bmpr2	Protein kinase superfamily, TKL Ser/Thr protein kinase	Cell membrane	Membrane, Disulfide bond, Transmembrane, Kinase, ATP-binding, Receptor, Alternative splicing, Transferase, Manganese, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Serine/threonine-protein kinase, Chondrogenesis, 3D-structure, Nucleotide-binding, Dwarfism, Magnesium, Glycoprotein, Phosphoprotein	Receptors	Act.TGFB;Kinase			TRUE	CellChatDB v1	Gdf7	Bmpr1b_Bmpr2	1	True	True	True
