dataset	sample	cell_type	selection	n_cells	gene	fraction_detected	mean_logcp10k
GSE245386	GSM7841723	Astrocyte	original_not_retained	109	Tyrobp	0.3669724770642202	0.7227217936502399
GSE245386	GSM7841723	Astrocyte	original_not_retained	109	Lyz2	0.11009174311926606	0.13465830349838684
GSE245386	GSM7841723	Astrocyte	original_not_retained	109	C1qa	0.6513761467889908	1.7161755857969212
GSE245386	GSM7841723	Astrocyte	original_not_retained	109	Rgs5	0.08256880733944955	0.09990483096269626
GSE245386	GSM7841723	Astrocyte	original_not_retained	109	Pdgfrb	0.08256880733944955	0.08051806653724919
GSE245386	GSM7841723	Astrocyte	original_not_retained	109	Acta2	0.25688073394495414	0.30618545925056334
GSE245386	GSM7841723	Astrocyte	original_not_retained	109	Plp1	0.5321100917431193	0.9919250083460535
GSE245386	GSM7841723	Astrocyte	original_not_retained	109	Mbp	0.21100917431192662	0.33598242663178846
GSE245386	GSM7841723	Astrocyte	original_not_retained	109	Snap25	0.027522935779816515	0.04108698509062593
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Aldh1l1	0.0065323897659227	0.0032143003192679543
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Slc1a3	0.09635274904735983	0.06412475114128453
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Slc1a2	0.17147523135547088	0.13408572972869454
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Gja1	0.3685356559608057	0.3649519605497077
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Glul	0.9265106151333696	1.891438226392499
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Sox9	0.06205770277626565	0.043059517896024295
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Aldoc	0.06314643440391943	0.04175483444478282
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Pecam1	0.9825802939575394	2.28283197387775
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Cdh5	0.904735982580294	1.5435205459596617
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Esam	0.9858464888405009	2.366222086088812
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Tek	0.8034839412084921	1.0965783473274626
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Erg	0.8007621121393577	1.0376161504093826
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Vwf	0.7397931409907458	1.184010456594629
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Kdr	0.738704409363092	0.9162769004891167
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Ptprc	0.19270549809471965	0.13772757029388547
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Tyrobp	0.4757757212847033	0.4466165395517444
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Lyz2	0.15242242787152968	0.10462981136525075
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	C1qa	0.8546543277082199	1.1717456916675897
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Rgs5	0.15568862275449102	0.1487739431263772
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Pdgfrb	0.02939575394665215	0.019027542645829506
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Acta2	0.31682090364725096	0.24437644512205495
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Plp1	0.7071311921611323	0.7462031027666054
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Mbp	0.21883505715841045	0.16874012215978346
GSE245386	GSM7841723	Endothelial	original_reference_supported	1837	Snap25	0.011431682090364725	0.008551967445049213
GSE245386	GSM7841723	Endothelial	reference_added	354	Aldh1l1	0.005649717514124294	0.004425769364367232
GSE245386	GSM7841723	Endothelial	reference_added	354	Slc1a3	0.09322033898305085	0.11513043188047208
GSE245386	GSM7841723	Endothelial	reference_added	354	Slc1a2	0.1327683615819209	0.23780037830405742
GSE245386	GSM7841723	Endothelial	reference_added	354	Gja1	0.2570621468926554	0.3384723467123525
GSE245386	GSM7841723	Endothelial	reference_added	354	Glul	0.7655367231638418	1.7348461006682718
GSE245386	GSM7841723	Endothelial	reference_added	354	Sox9	0.0423728813559322	0.05168535485915881
GSE245386	GSM7841723	Endothelial	reference_added	354	Aldoc	0.03672316384180791	0.045621819715112276
GSE245386	GSM7841723	Endothelial	reference_added	354	Pecam1	0.7146892655367232	1.5671697562405071
GSE245386	GSM7841723	Endothelial	reference_added	354	Cdh5	0.5141242937853108	0.9010822529470657
GSE245386	GSM7841723	Endothelial	reference_added	354	Esam	0.8248587570621468	2.003947469726981
GSE245386	GSM7841723	Endothelial	reference_added	354	Tek	0.3502824858757062	0.48651359430749064
GSE245386	GSM7841723	Endothelial	reference_added	354	Erg	0.3248587570621469	0.4497902217499519
GSE245386	GSM7841723	Endothelial	reference_added	354	Vwf	0.3728813559322034	0.6785806167448556
GSE245386	GSM7841723	Endothelial	reference_added	354	Kdr	0.24293785310734464	0.31671572179314694
GSE245386	GSM7841723	Endothelial	reference_added	354	Ptprc	0.15254237288135594	0.22158641658425451
GSE245386	GSM7841723	Endothelial	reference_added	354	Tyrobp	0.3248587570621469	0.548729461492565
GSE245386	GSM7841723	Endothelial	reference_added	354	Lyz2	0.14689265536723164	0.2075523117997027
GSE245386	GSM7841723	Endothelial	reference_added	354	C1qa	0.7005649717514124	1.4384059749926654
GSE245386	GSM7841723	Endothelial	reference_added	354	Rgs5	0.12994350282485875	0.2448867370974406
GSE245386	GSM7841723	Endothelial	reference_added	354	Pdgfrb	0.08757062146892655	0.12853938614009353
GSE245386	GSM7841723	Endothelial	reference_added	354	Acta2	0.24858757062146894	0.3327175349594868
GSE245386	GSM7841723	Endothelial	reference_added	354	Plp1	0.5423728813559322	0.9227709540086902
GSE245386	GSM7841723	Endothelial	reference_added	354	Mbp	0.1553672316384181	0.21709167994221673
GSE245386	GSM7841723	Endothelial	reference_added	354	Snap25	0.00847457627118644	0.01040257394464545
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Aldh1l1	0.0	0.0
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Slc1a3	0.09433962264150944	0.11637567695205116
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Slc1a2	0.1320754716981132	0.1632601220280181
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Gja1	0.18867924528301888	0.24383785849641826
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Glul	0.5723270440251572	1.2534596066222694
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Sox9	0.006289308176100629	0.010496587417086032
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Aldoc	0.05660377358490566	0.0667354779106383
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Pecam1	0.8930817610062893	2.140738127618606
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Cdh5	0.6289308176100629	1.2650064673179595
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Esam	0.8176100628930818	2.0753579674891998
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Tek	0.48427672955974843	0.8483762817097525
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Erg	0.4339622641509434	0.7337723734088127
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Vwf	0.6792452830188679	1.4706408455655606
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Kdr	0.42138364779874216	0.712484537750355
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Ptprc	0.2138364779874214	0.3667020020997228
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Tyrobp	0.36477987421383645	0.668684618907481
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Lyz2	0.14465408805031446	0.1956257015366918
GSE245386	GSM7841723	Endothelial	original_not_retained	159	C1qa	0.5974842767295597	1.4282178585947618
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Rgs5	0.10062893081761007	0.16809250814185514
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Pdgfrb	0.012578616352201259	0.005214006381683352
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Acta2	0.13836477987421383	0.15008542276808662
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Plp1	0.44654088050314467	0.7576238349232963
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Mbp	0.20754716981132076	0.261855896710584
GSE245386	GSM7841723	Endothelial	original_not_retained	159	Snap25	0.006289308176100629	0.002359693564722939
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Aldh1l1	0.7221269296740995	0.9362867542567382
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Slc1a3	0.9931389365351629	3.424626892387897
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Slc1a2	1.0	4.577367671976637
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Gja1	0.8782161234991424	1.8135021682729748
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Glul	0.9639794168096055	2.8752042657731725
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Sox9	0.7547169811320755	1.2835684499725077
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Aldoc	0.9331046312178388	2.6610803158117418
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Pecam1	0.11492281303602059	0.09856869753125592
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Cdh5	0.030874785591766724	0.0274333523594741
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Esam	0.20240137221269297	0.17249008291356013
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Tek	0.048027444253859346	0.03868210559347761
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Erg	0.030874785591766724	0.02259152702815135
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Vwf	0.07375643224699828	0.054757545043475894
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Kdr	0.0274442538593482	0.021128268555182746
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Ptprc	0.19210977701543738	0.15132665611377075
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Tyrobp	0.27958833619210977	0.25727915443975236
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Lyz2	0.07547169811320754	0.07310940235936801
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	C1qa	0.6912521440823327	0.854125469238577
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Rgs5	0.10806174957118353	0.09218627673111263
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Pdgfrb	0.4648370497427101	0.4389962391013201
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Acta2	0.307032590051458	0.26404165686327463
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Plp1	0.888507718696398	1.4259220338922614
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Mbp	0.4648370497427101	0.45102285280115434
GSE245386	GSM7841724	Astrocyte	original_reference_supported	583	Snap25	0.017152658662092625	0.013445583407228956
GSE245386	GSM7841724	Astrocyte	reference_added	12	Aldh1l1	0.08333333333333333	0.11524406862572899
GSE245386	GSM7841724	Astrocyte	reference_added	12	Slc1a3	0.5833333333333334	1.904521298001213
GSE245386	GSM7841724	Astrocyte	reference_added	12	Slc1a2	0.9166666666666666	3.886051059884617
GSE245386	GSM7841724	Astrocyte	reference_added	12	Gja1	0.16666666666666666	0.37187273569560575
GSE245386	GSM7841724	Astrocyte	reference_added	12	Glul	0.6666666666666666	1.7278253900880822
GSE245386	GSM7841724	Astrocyte	reference_added	12	Sox9	0.08333333333333333	0.2213673577044005
GSE245386	GSM7841724	Astrocyte	reference_added	12	Aldoc	0.3333333333333333	0.729588322808497
GSE245386	GSM7841724	Astrocyte	reference_added	12	Pecam1	0.0	0.0
GSE245386	GSM7841724	Astrocyte	reference_added	12	Cdh5	0.08333333333333333	0.22646852885514143
GSE245386	GSM7841724	Astrocyte	reference_added	12	Esam	0.08333333333333333	0.05757539565229771
GSE245386	GSM7841724	Astrocyte	reference_added	12	Tek	0.0	0.0
GSE245386	GSM7841724	Astrocyte	reference_added	12	Erg	0.0	0.0
GSE245386	GSM7841724	Astrocyte	reference_added	12	Vwf	0.0	0.0
GSE245386	GSM7841724	Astrocyte	reference_added	12	Kdr	0.0	0.0
GSE245386	GSM7841724	Astrocyte	reference_added	12	Ptprc	0.08333333333333333	0.22646852885514143
GSE245386	GSM7841724	Astrocyte	reference_added	12	Tyrobp	0.16666666666666666	0.21537664383465915
GSE245386	GSM7841724	Astrocyte	reference_added	12	Lyz2	0.0	0.0
GSE245386	GSM7841724	Astrocyte	reference_added	12	C1qa	0.5833333333333334	1.4117774846158035
GSE245386	GSM7841724	Astrocyte	reference_added	12	Rgs5	0.08333333333333333	0.2213673577044005
GSE245386	GSM7841724	Astrocyte	reference_added	12	Pdgfrb	0.16666666666666666	0.2837144877900852
GSE245386	GSM7841724	Astrocyte	reference_added	12	Acta2	0.16666666666666666	0.4319828790282245
GSE245386	GSM7841724	Astrocyte	reference_added	12	Plp1	0.5833333333333334	1.9638949933203567
GSE245386	GSM7841724	Astrocyte	reference_added	12	Mbp	0.4166666666666667	1.1761239165302217
GSE245386	GSM7841724	Astrocyte	reference_added	12	Snap25	0.0	0.0
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Aldh1l1	0.3458646616541353	0.45468456028518905
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Slc1a3	0.8721804511278195	2.682892432897123
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Slc1a2	0.9624060150375939	3.814112839357426
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Gja1	0.6541353383458647	1.3641884561842261
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Glul	0.924812030075188	2.7141457440552337
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Sox9	0.556390977443609	0.9268368399662932
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Aldoc	0.8872180451127819	2.5023048982234575
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Pecam1	0.19548872180451127	0.19592415092975554
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Cdh5	0.09022556390977443	0.124879554865442
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Esam	0.24812030075187969	0.3493413807735217
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Tek	0.08270676691729323	0.08389011760016299
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Erg	0.045112781954887216	0.03855604356073042
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Vwf	0.09774436090225563	0.11917327295490152
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Kdr	0.06015037593984962	0.07860016142923909
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Ptprc	0.3007518796992481	0.4401657632672979
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Tyrobp	0.37593984962406013	0.6157400361630433
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Lyz2	0.06766917293233082	0.05557990693574309
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	C1qa	0.6015037593984962	1.3306372347278814
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Rgs5	0.09022556390977443	0.08380195430450117
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Pdgfrb	0.22556390977443608	0.21008131311932748
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Acta2	0.21804511278195488	0.18171451032292094
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Plp1	0.8571428571428571	1.9668860684740817
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Mbp	0.3609022556390977	0.5162975308258894
GSE245386	GSM7841724	Astrocyte	original_not_retained	133	Snap25	0.07518796992481203	0.06622777723710183
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Aldh1l1	0.008572869389813415	0.007182000059557111
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Slc1a3	0.14775592536560767	0.1287996099093907
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Slc1a2	0.31164901664145234	0.32462539812632746
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Gja1	0.232476046394352	0.23532662305730073
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Glul	0.897125567322239	1.9470402592244025
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Sox9	0.052445789208270296	0.04423171744479099
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Aldoc	0.12203731719616742	0.11581174702633382
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Pecam1	0.946041351487645	2.121345424315271
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Cdh5	0.8124054462934948	1.2470387171042763
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Esam	0.9828542612203732	2.439443446782875
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Tek	0.7392839132627332	1.1282055924500154
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Erg	0.6923852748361069	0.9499592491553317
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Vwf	0.6984367120524458	1.248099706375878
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Kdr	0.6545637922339889	0.897840456912916
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Ptprc	0.1810388300554715	0.15538933136627708
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Tyrobp	0.2753403933434191	0.27492030283154
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Lyz2	0.07362581946545638	0.0632605491978315
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	C1qa	0.6883509833585476	0.8870614243698668
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Rgs5	0.16288451840645488	0.1860699448297351
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Pdgfrb	0.0448814926878467	0.03665899154505196
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Acta2	0.25416036308623297	0.23326891209164416
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Plp1	0.8804841149773072	1.4769300863160357
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Mbp	0.37418053454362077	0.3794907180639046
GSE245386	GSM7841724	Endothelial	original_reference_supported	1983	Snap25	0.01664145234493192	0.016154953885606477
GSE245386	GSM7841724	Endothelial	reference_added	289	Aldh1l1	0.006920415224913495	0.007165955536969896
GSE245386	GSM7841724	Endothelial	reference_added	289	Slc1a3	0.12110726643598616	0.21855591716670086
GSE245386	GSM7841724	Endothelial	reference_added	289	Slc1a2	0.20761245674740483	0.38737131508130296
GSE245386	GSM7841724	Endothelial	reference_added	289	Gja1	0.11418685121107267	0.17317866712615443
GSE245386	GSM7841724	Endothelial	reference_added	289	Glul	0.7301038062283737	1.7619815237898357
GSE245386	GSM7841724	Endothelial	reference_added	289	Sox9	0.01384083044982699	0.01961747791926243
GSE245386	GSM7841724	Endothelial	reference_added	289	Aldoc	0.1314878892733564	0.2309814352309064
GSE245386	GSM7841724	Endothelial	reference_added	289	Pecam1	0.6124567474048442	1.3454983135676453
GSE245386	GSM7841724	Endothelial	reference_added	289	Cdh5	0.30103806228373703	0.5105372495488922
GSE245386	GSM7841724	Endothelial	reference_added	289	Esam	0.7889273356401384	2.059912798914785
GSE245386	GSM7841724	Endothelial	reference_added	289	Tek	0.30103806228373703	0.519550995698385
GSE245386	GSM7841724	Endothelial	reference_added	289	Erg	0.1972318339100346	0.2907325165114837
GSE245386	GSM7841724	Endothelial	reference_added	289	Vwf	0.25259515570934254	0.4792342645302599
GSE245386	GSM7841724	Endothelial	reference_added	289	Kdr	0.17301038062283736	0.2817104704647115
GSE245386	GSM7841724	Endothelial	reference_added	289	Ptprc	0.07958477508650519	0.11629342420406974
GSE245386	GSM7841724	Endothelial	reference_added	289	Tyrobp	0.15916955017301038	0.2931823989509811
GSE245386	GSM7841724	Endothelial	reference_added	289	Lyz2	0.05190311418685121	0.08872922491228383
GSE245386	GSM7841724	Endothelial	reference_added	289	C1qa	0.5536332179930796	1.090573677370282
GSE245386	GSM7841724	Endothelial	reference_added	289	Rgs5	0.11418685121107267	0.2046425461028614
GSE245386	GSM7841724	Endothelial	reference_added	289	Pdgfrb	0.02768166089965398	0.03355915064073476
GSE245386	GSM7841724	Endothelial	reference_added	289	Acta2	0.17993079584775087	0.28518095329971593
GSE245386	GSM7841724	Endothelial	reference_added	289	Plp1	0.7820069204152249	1.8105157566134895
GSE245386	GSM7841724	Endothelial	reference_added	289	Mbp	0.2491349480968858	0.4299411035603741
GSE245386	GSM7841724	Endothelial	reference_added	289	Snap25	0.01384083044982699	0.018347588438868176
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Aldh1l1	0.006097560975609756	0.01632683113647587
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Slc1a3	0.1951219512195122	0.20464135864140487
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Slc1a2	0.23780487804878048	0.3636458492783294
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Gja1	0.15853658536585366	0.170544531924476
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Glul	0.7073170731707317	1.5688521373275028
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Sox9	0.08536585365853659	0.08339679355402435
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Aldoc	0.10975609756097561	0.15021013801536656
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Pecam1	0.7987804878048781	1.7815548855762589
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Cdh5	0.5060975609756098	0.8148678916838217
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Esam	0.8780487804878049	2.1886006876426145
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Tek	0.5426829268292683	0.8985309673609893
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Erg	0.4573170731707317	0.6770920555627585
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Vwf	0.6524390243902439	1.474880548881598
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Kdr	0.4573170731707317	0.710750705873602
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Ptprc	0.24390243902439024	0.4358476528083818
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Tyrobp	0.3353658536585366	0.6000563262373865
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Lyz2	0.11585365853658537	0.09777026884126935
GSE245386	GSM7841724	Endothelial	original_not_retained	164	C1qa	0.5182926829268293	1.2373418226636461
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Rgs5	0.07317073170731707	0.09911356959104688
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Pdgfrb	0.036585365853658534	0.04256984073178202
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Acta2	0.15853658536585366	0.1265478656226638
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Plp1	0.7378048780487805	1.5496562115397434
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Mbp	0.36585365853658536	0.5082795036408922
GSE245386	GSM7841724	Endothelial	original_not_retained	164	Snap25	0.006097560975609756	0.0023434569749674022
