dataset	sample	condition	config	cell_type	gene	raw_detection	corrected_detection_gt0	corrected_detection_ge1	raw_mean_count	corrected_mean_estimated_count	raw_mean_logcp10k	corrected_mean_logcp10k
GSE174574	GSM5319989	Sham	primary	Endothelial	Ptn	0.7294541091781768	0.7294541091781768	0.509298140371921	2.425914817036612	2.318015602616976	1.706380573335671	1.7179163048617865
GSE174574	GSM5319989	Sham	primary	Endothelial	Plat	0.4403119376124731	0.4403119376124731	0.1847630473905213	0.790641871625678	0.7839091581215885	0.8350777279100481	0.8542775516701409
GSE174574	GSM5319989	Sham	primary	Endothelial	Ptprz1	0.0107978404319136	0.0107978404319136	0.0	0.0107978404319136	0.0034090220948202	0.0168218458096642	0.0087358888530763
GSE174574	GSM5319989	Sham	primary	Endothelial	Lrp1	0.0305938812237552	0.0305938812237552	0.0	0.0311937612477504	0.0117070304470168	0.0474690506021401	0.0277513068222071
GSE174574	GSM5319989	Sham	primary	Endothelial	Itga5	0.0395920815836832	0.0395920815836832	0.0017996400719856	0.0413917216556688	0.0404662327604732	0.0607962298507113	0.0620755713002431
GSE174574	GSM5319989	Sham	primary	Endothelial	Itgb1	0.3821235752849395	0.3821235752849395	0.1013797240551891	0.5110977804439072	0.4870822660881088	0.6455303456768562	0.6498806224680151
GSE174574	GSM5319989	Sham	primary	Endothelial	Col4a1	0.3443311337732424	0.3443311337732424	0.0803839232153569	0.4511097780443875	0.4444806911097502	0.5744203447457421	0.5878098480474088
GSE174574	GSM5319989	Sham	primary	Endothelial	Itga3	0.0305938812237552	0.0305938812237552	0.0005998800239952	0.0311937612477504	0.0300579705454648	0.0463168261518347	0.0471165465102521
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Slc1a2	0.9875776397515458	0.9875776397515458	0.9565217391304284	9.077639751552788	9.070025746710463	3.091271961961677	3.18508803321542
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Slc1a3	0.9937888198757692	0.9937888198757692	0.9782608695652104	10.316770186335408	10.29614189721483	3.3067267026024445	3.399946594389207
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Aldh1l1	0.3229813664596278	0.3229813664596278	0.0652173913043478	0.4037267080745347	0.4015910001910386	0.4735665887861133	0.4978929377121432
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Pecam1	0.1024844720496895	0.1024844720496895	0.0	0.1304347826086957	0.0251415409751328	0.1440238617485626	0.0577601203680706
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Cdh5	0.0869565217391304	0.0869565217391304	0.0	0.0900621118012422	0.0372890648858961	0.1170603600466964	0.074037563296419
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Kdr	0.0683229813664596	0.0683229813664596	0.0	0.077639751552795	0.0210973207208299	0.0907211201432671	0.0443926056100646
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Ptprc	0.0341614906832298	0.0341614906832298	0.0	0.0341614906832298	0.0225894674394314	0.0504750394768384	0.042327947866467
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Tyrobp	0.270186335403727	0.270186335403727	0.0031055900621118	0.3229813664596276	0.0996579416227214	0.4036521939592837	0.2053504680702522
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	C1qa	0.6521739130434766	0.6521739130434766	0.0527950310559006	0.9813664596273272	0.3276027718443723	1.0693868987902804	0.603243413108963
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Lyz2	0.270186335403727	0.270186335403727	0.0062111801242236	0.3509316770186339	0.0792953297893842	0.4143029985467853	0.1816281968294215
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Spp1	0.0279503105590062	0.0279503105590062	0.0	0.0279503105590062	0.0124061332689309	0.0352880211442487	0.02332046665059
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Timp3	0.5683229813664593	0.5683229813664593	0.2360248447204972	0.9813664596273272	0.836459411297554	0.9556832389354328	0.9384590021064187
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Ptn	0.9627329192546518	0.9627329192546518	0.909937888198752	9.45031055900621	9.21666108524376	3.0508027076623647	3.11930102266251
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Plat	0.1086956521739131	0.1086956521739131	0.015527950310559	0.1366459627329193	0.0705621843687553	0.153038217328323	0.1121362168388293
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Ptprz1	0.8509316770186287	0.8509316770186287	0.5000000000000008	1.9534161490683168	1.951862846604	1.6248627638404545	1.6937085378320706
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Lrp1	0.3136645962732923	0.3136645962732923	0.0559006211180124	0.3757763975155284	0.3568282894511834	0.4622159807597684	0.4741532739235034
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Itga5	0.0062111801242236	0.0062111801242236	0.0	0.0062111801242236	0.0018106636702608	0.0088928118099019	0.004439492785759
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Itgb1	0.1086956521739131	0.1086956521739131	0.015527950310559	0.1242236024844721	0.0809147581351475	0.1549811628073551	0.127811445000332
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Col4a1	0.0403726708074534	0.0403726708074534	0.0	0.0403726708074534	0.0016152560329745	0.0506299011814178	0.0047198878843399
GSE174574	GSM5319989	Sham	reference_singlet	Astrocyte	Itga3	0.0031055900621118	0.0031055900621118	0.0	0.0031055900621118	0.0016990382695865	0.0060780637239719	0.0046850993390599
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Slc1a2	0.0711053652230121	0.0711053652230121	0.0019392372333548	0.0756302521008402	0.0370106796475891	0.1112264365350592	0.0778747391059213
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Slc1a3	0.0672268907563024	0.0672268907563024	0.0	0.0691661279896573	0.0194284637194467	0.1040134562675568	0.0495988119078308
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Aldh1l1	0.0038784744667097	0.0038784744667097	0.0	0.0038784744667097	0.0027906647666511	0.0052801351041208	0.0045375942171341
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Pecam1	0.8060762766645093	0.8060762766645093	0.4240465416935992	1.5294117647058774	1.5274188813552654	1.6045046354890409	1.6464293056185586
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Cdh5	0.6923076923076901	0.6923076923076901	0.2714932126696824	1.0795087265675467	1.0780610954134904	1.2775208150314863	1.3127347416919473
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Kdr	0.6599870717517755	0.6599870717517755	0.2521008403361337	1.0672268907562992	1.06547459638101	1.2220292388147054	1.2553929404025015
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Ptprc	0.0161603102779573	0.0161603102779573	0.0	0.0161603102779573	0.0051341056431433	0.0243595771167169	0.0125143181211751
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Tyrobp	0.2288299935358752	0.2288299935358752	0.0	0.2740788623141557	0.0023123125626829	0.3770232523470367	0.0089202154825992
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	C1qa	0.51454427925016	0.51454427925016	0.0	0.7349709114414973	0.0001849500492709	0.9090780064153942	0.0007206344209123
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Lyz2	0.2669683257918544	0.2669683257918544	0.0006464124111182	0.3186813186813177	0.0751755036859403	0.4342403164685958	0.1905037317989845
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Spp1	0.0206851971557853	0.0206851971557853	0.0	0.0206851971557853	0.0067469427799262	0.0317966840048701	0.0169297811124237
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Timp3	0.5882352941176452	0.5882352941176452	0.3148028442146079	1.4098254686489935	1.3844125457880476	1.2101151381645157	1.2318736318881318
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Ptn	0.7362637362637339	0.7362637362637339	0.5151906916612783	2.490627020038777	2.381555208548585	1.7256976623040283	1.7360820887470707
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Plat	0.4466709760827393	0.4466709760827393	0.1900452488687777	0.8131868131868107	0.8063399115134195	0.8463705181513999	0.8655479246467785
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Ptprz1	0.0109890109890109	0.0109890109890109	0.0	0.0109890109890109	0.0034709142325318	0.0171508936615605	0.0089126464250858
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Lrp1	0.0297349709114415	0.0297349709114415	0.0	0.0303813833225598	0.0115874035524739	0.0459065946444016	0.0269950288729394
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Itga5	0.0394311570782158	0.0394311570782158	0.0019392372333548	0.0413703943115707	0.0404999793329151	0.0605399334291789	0.0617404177653615
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Itgb1	0.3813833225597919	0.3813833225597919	0.1008403361344535	0.5113122171945685	0.4876435668389262	0.6403364685531991	0.6446018225157985
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Col4a1	0.3477698771816408	0.3477698771816408	0.0808015513897865	0.4557207498383955	0.4491828252670298	0.5769932642074983	0.5901414174795159
GSE174574	GSM5319989	Sham	reference_singlet	Endothelial	Itga3	0.0297349709114415	0.0297349709114415	0.0006464124111182	0.0303813833225598	0.0293410087674205	0.045025970611557	0.0457559564852857
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Slc1a2	0.9591836734693996	0.9591836734693996	0.8698979591836824	9.136479591836736	8.577627522428608	2.947652893556125	2.9841328946426944
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Slc1a3	0.9464285714285828	0.9464285714285828	0.8303571428571505	8.136479591836748	7.656663846917955	2.840860439594	2.8598885175965685
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Aldh1l1	0.3877551020408138	0.3877551020408138	0.1135204081632654	0.5701530612244882	0.527210919606889	0.5843404400071126	0.6000329086522198
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Pecam1	0.1543367346938773	0.1543367346938773	0.0293367346938775	0.2270408163265302	0.121035532346547	0.2313116485937424	0.1621277486409771
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Cdh5	0.100765306122449	0.100765306122449	0.010204081632653	0.1262755102040817	0.0693511868441889	0.1391325001859533	0.1049694159698979
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Kdr	0.0803571428571429	0.0803571428571429	0.0038265306122448	0.0880102040816327	0.0517592622795355	0.1043098132802192	0.0863634267040144
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Ptprc	0.0510204081632653	0.0510204081632653	0.0	0.0586734693877551	0.0191595326251375	0.064307441568019	0.0397945081404915
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Tyrobp	0.4426020408163235	0.4426020408163235	0.0204081632653061	0.968112244897962	0.2327533515959549	0.7213086845749799	0.3306648283329035
GSE174574	GSM5319990	MCAO	primary	Astrocyte	C1qa	0.7028061224489829	0.7028061224489829	0.1913265306122443	2.104591836734695	0.6656907910966323	1.3222415674782733	0.8730872586916499
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Lyz2	0.5688775510204069	0.5688775510204069	0.024234693877551	1.4642857142857144	0.4127411426414791	0.9438160767864034	0.3739843785835131
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Spp1	0.9464285714285828	0.9464285714285828	0.4566326530612213	5.088010204081637	2.155764422738431	2.2288112944326715	1.41793619225157
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Timp3	0.4987244897959148	0.4987244897959148	0.1964285714285708	0.8584183673469397	0.6995434530338631	0.8074117758694621	0.796582348744741
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Ptn	0.8915816326530709	0.8915816326530709	0.7448979591836782	6.678571428571433	6.334501534737494	2.432921939925932	2.4997003754386844
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Plat	0.3354591836734674	0.3354591836734674	0.0994897959183674	0.790816326530612	0.4973224226132777	0.5909137235691918	0.502966298449926
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Ptprz1	0.7334183673469431	0.7334183673469431	0.4438775510204051	1.7423469387755128	1.6152598796659496	1.3827387494851784	1.4170554029450877
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Lrp1	0.3724489795918344	0.3724489795918344	0.1020408163265307	0.5153061224489774	0.4353423059337759	0.5571386054401842	0.5634713625748463
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Itga5	0.0752551020408163	0.0752551020408163	0.0025510204081632	0.086734693877551	0.0459189993505403	0.0937262744368414	0.0779856988266871
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Itgb1	0.2410714285714275	0.2410714285714275	0.0331632653061224	0.2997448979591826	0.182673813309947	0.3355390636304619	0.2897993883541417
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Col4a1	0.1479591836734692	0.1479591836734692	0.0178571428571428	0.2130102040816323	0.108858267144548	0.2087734065206955	0.1531764647618531
GSE174574	GSM5319990	MCAO	primary	Astrocyte	Itga3	0.010204081632653	0.010204081632653	0.0	0.010204081632653	0.0068280398416096	0.0170310354921602	0.0143823105288348
GSE174574	GSM5319990	MCAO	primary	Endothelial	Slc1a2	0.1698113207547161	0.1698113207547161	0.0265170831208567	0.2100968893421714	0.1425882017635189	0.2705872471365276	0.2324181085313122
GSE174574	GSM5319990	MCAO	primary	Endothelial	Slc1a3	0.1121876593574702	0.1121876593574702	0.0071392146863845	0.1269760326364095	0.0682008496102107	0.1653702013559888	0.1215100209986862
GSE174574	GSM5319990	MCAO	primary	Endothelial	Aldh1l1	0.0096889342172361	0.0096889342172361	0.0	0.0096889342172361	0.0071151836639839	0.0135883389795147	0.0119046242082625
GSE174574	GSM5319990	MCAO	primary	Endothelial	Pecam1	0.8245792962774047	0.8245792962774047	0.5232024477307466	1.972463029066844	1.9651918281542284	1.7061992545386646	1.7524584164435912
GSE174574	GSM5319990	MCAO	primary	Endothelial	Cdh5	0.6675165731769467	0.6675165731769467	0.2616012238653734	1.101478837327898	1.095366921375143	1.1904001028944111	1.2268363817154009
GSE174574	GSM5319990	MCAO	primary	Endothelial	Kdr	0.533401325854153	0.533401325854153	0.1580826109127988	0.766955634880159	0.7631497571425381	0.9118560893450952	0.941224636498953
GSE174574	GSM5319990	MCAO	primary	Endothelial	Ptprc	0.0367159612442631	0.0367159612442631	0.0020397756246812	0.0392656807751147	0.0189937281860704	0.0521438180459305	0.0352619000886359
GSE174574	GSM5319990	MCAO	primary	Endothelial	Tyrobp	0.3472718001019869	0.3472718001019869	0.0086690464048954	0.4844467108618028	0.1442867914156935	0.5682363224491062	0.2909389858169187
GSE174574	GSM5319990	MCAO	primary	Endothelial	C1qa	0.6593574706782216	0.6593574706782216	0.1733809280979084	1.2085670576236731	0.5383375593901115	1.206901498615568	0.847270897302549
GSE174574	GSM5319990	MCAO	primary	Endothelial	Lyz2	0.4671086180520116	0.4671086180520116	0.0015298317185109	0.7021927587965288	0.0339998347068594	0.7861197306910147	0.0381084812209334
GSE174574	GSM5319990	MCAO	primary	Endothelial	Spp1	0.92911779704232	0.92911779704232	0.4681285058643523	3.350841407445241	1.143087375328608	2.1794289859044094	1.475767317288087
GSE174574	GSM5319990	MCAO	primary	Endothelial	Timp3	0.5410504844467078	0.5410504844467078	0.2911779704232519	1.4201937786843613	1.3981622552851476	1.1054484203075303	1.130656728546113
GSE174574	GSM5319990	MCAO	primary	Endothelial	Ptn	0.5089240183579777	0.5089240183579777	0.2906680265170815	1.266190719020915	1.1796948444645894	1.048103413892498	1.0472336685648431
GSE174574	GSM5319990	MCAO	primary	Endothelial	Plat	0.780214176440587	0.780214176440587	0.5721570627230972	2.973992860785353	2.9516263509663925	1.8737297849800023	1.9162073405982
GSE174574	GSM5319990	MCAO	primary	Endothelial	Ptprz1	0.0428352881183069	0.0428352881183069	0.0015298317185109	0.0443651198368178	0.0317337905523687	0.0635103633442168	0.054944001789484
GSE174574	GSM5319990	MCAO	primary	Endothelial	Lrp1	0.0836308006119323	0.0836308006119323	0.0035696073431922	0.0897501274859762	0.0641871919931605	0.1201779547796725	0.1050331411181506
GSE174574	GSM5319990	MCAO	primary	Endothelial	Itga5	0.1137174910759811	0.1137174910759811	0.0101988781234064	0.1269760326364094	0.1142677458190947	0.1586479635758611	0.1568794311321604
GSE174574	GSM5319990	MCAO	primary	Endothelial	Itgb1	0.4829168791432915	0.4829168791432915	0.1993880673125946	0.8072412034676142	0.7719664063427878	0.8363278210588506	0.8479798124638709
GSE174574	GSM5319990	MCAO	primary	Endothelial	Col4a1	0.5471698113207516	0.5471698113207516	0.273839877613461	1.1478837327893985	1.1368303445331376	1.0208969488664843	1.0489910604089046
GSE174574	GSM5319990	MCAO	primary	Endothelial	Itga3	0.0545639979602242	0.0545639979602242	0.0040795512493625	0.0591534931157571	0.0573269613475095	0.0739108741762807	0.0757228169520384
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Slc1a2	0.9913644214162292	0.9913644214162292	0.9637305699481814	10.212435233160647	10.187294277013429	3.154111677433004	3.275413404309848
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Slc1a3	0.9948186528497353	0.9948186528497353	0.9585492227979224	9.13644214162351	9.11344998317561	3.077645487917576	3.202198463442437
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Aldh1l1	0.3972366148531969	0.3972366148531969	0.1364421416234886	0.6096718480138176	0.605921774369961	0.5943132994966391	0.6389672514117141
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Pecam1	0.1018998272884282	0.1018998272884282	0.0	0.1174438687392054	0.0297177732142872	0.1353305588595684	0.0606319395230903
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Cdh5	0.0639032815198617	0.0639032815198617	0.0	0.0639032815198617	0.0217614062542825	0.0811394213727813	0.0419496241519738
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Kdr	0.0466321243523315	0.0466321243523315	0.001727115716753	0.0518134715025906	0.02340637703032	0.0600218717482921	0.0403850821847068
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Ptprc	0.0414507772020725	0.0414507772020725	0.0	0.0431778929188255	0.0172484016660197	0.0527602262766486	0.0313473126710395
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Tyrobp	0.4162348877374804	0.4162348877374804	0.0086355785837651	0.6424870466321247	0.1424746851816818	0.6297515861453373	0.2834250019803975
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	C1qa	0.6994818652849737	0.6994818652849737	0.2055267702936093	1.5405872193436994	0.6095264355009425	1.2431302675769458	0.852813810537147
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Lyz2	0.5699481865284993	0.5699481865284993	0.0172711571675302	1.2366148531951673	0.2020950284310977	0.9167468740775572	0.3944151149354322
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Spp1	0.9430051813471456	0.9430051813471456	0.5233160621761686	3.651122625215899	1.245773753853077	2.170664976007732	1.4275100969599623
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Timp3	0.4680483592400718	0.4680483592400718	0.1692573402417959	0.7063903281519868	0.6023801374493882	0.7135304624108713	0.6990174802986505
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Ptn	0.9326424870466276	0.9326424870466276	0.830742659758201	7.540587219343711	7.380475737941693	2.637115929106314	2.7253347053235006
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Plat	0.2487046632124348	0.2487046632124348	0.0379965457685664	0.4628670120898104	0.2054915666593405	0.3807500136093344	0.2788772629601976
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Ptprz1	0.7875647668393763	0.7875647668393763	0.5354058721934395	1.911917098445601	1.9057623683690803	1.502183576192939	1.5811103332067955
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Lrp1	0.3937823834196908	0.3937823834196908	0.1191709844559584	0.5440414507772032	0.5047331166767578	0.5883338409170492	0.6072217060242896
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Itga5	0.0535405872193436	0.0535405872193436	0.0	0.0604490500863557	0.0337404325523281	0.0667460021291123	0.0537037145143817
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Itgb1	0.2020725388601033	0.2020725388601033	0.0207253886010362	0.2366148531951637	0.1453442402055581	0.2650431502781631	0.2173626353887202
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Col4a1	0.0967184801381691	0.0967184801381691	0.001727115716753	0.1018998272884282	0.0415541648528176	0.1261535876404565	0.0778065753879842
GSE174574	GSM5319990	MCAO	reference_singlet	Astrocyte	Itga3	0.0086355785837651	0.0086355785837651	0.0	0.0086355785837651	0.0046657732274666	0.0141100834799262	0.0107630907887733
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Slc1a2	0.1587399629400866	0.1587399629400866	0.0259419394688078	0.1988882025941943	0.1369113778373995	0.2497108035700021	0.2141662217388202
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Slc1a3	0.111179740580605	0.111179740580605	0.0074119827053736	0.1247683755404567	0.0698138960081506	0.1620503825217177	0.1214776773690405
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Aldh1l1	0.0111179740580605	0.0111179740580605	0.0	0.0111179740580605	0.0081525193911203	0.0154408699028487	0.013510212446893
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Pecam1	0.8282890673255197	0.8282890673255197	0.5188387893761636	1.9672637430512463	1.964640947644088	1.6904534076192712	1.7386049668287695
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Cdh5	0.692402717727	0.692402717727	0.2662137121680066	1.129092032118593	1.127040711570246	1.2207227045289102	1.258801728519401
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Kdr	0.5256331068560895	0.5256331068560895	0.1593576281655344	0.7566399011735713	0.7545890415123339	0.889505885516654	0.9174729422763378
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Ptprc	0.0407659048795552	0.0407659048795552	0.0012353304508956	0.0426189005558987	0.020046027399679	0.058227526607886	0.0386132594193524
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Tyrobp	0.3545398394070444	0.3545398394070444	0.0080296479308214	0.4644842495367547	0.1378968615874084	0.5686143978453978	0.2922827807474286
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	C1qa	0.6707844348363264	0.6707844348363264	0.1871525633106861	1.201358863495983	0.5541477046563367	1.2164485722130345	0.86045330709261
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Lyz2	0.4811612106238468	0.4811612106238468	0.0	0.703520691785059	0.0103599652438461	0.8007167763575755	0.0336575753379404
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Spp1	0.931439159975305	0.931439159975305	0.487337862878325	3.163681284743629	1.1687904854439095	2.1755647115238674	1.4824165817489612
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Timp3	0.557751698579376	0.557751698579376	0.2995676343421887	1.4675725756639808	1.4486386009611067	1.129703095641916	1.1549881320447706
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Ptn	0.5336627547869112	0.5336627547869112	0.3180975911056232	1.3755404570722627	1.2890768405961843	1.1106457729246384	1.1106189277712302
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Plat	0.8072884496602939	0.8072884496602939	0.6053119209388579	3.1451513279802024	3.1301034916680788	1.9491156092037285	1.9945456151817105
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Ptprz1	0.0413835701050031	0.0413835701050031	0.0006176652254478	0.0420012353304509	0.0304557799194676	0.0596792841308416	0.0518937378876317
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Lrp1	0.0827671402100061	0.0827671402100061	0.0043236565781346	0.0901791229153797	0.0650842845302423	0.1186160360620957	0.1040007941631613
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Itga5	0.1099444101297094	0.1099444101297094	0.0092649783817171	0.1198270537368743	0.1097247301509971	0.150613363747905	0.1493409372959356
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Itgb1	0.4725138974675774	0.4725138974675774	0.2032118591723294	0.8054354539839474	0.77473435946408	0.8138972231589969	0.825443336816363
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Col4a1	0.5367510809141502	0.5367510809141502	0.2730080296479326	1.1414453366275494	1.1313643023500357	0.9905439143916884	1.0172634970272034
GSE174574	GSM5319990	MCAO	reference_singlet	Endothelial	Itga3	0.0555898702903027	0.0555898702903027	0.0043236565781346	0.0605311920938851	0.05956688436495	0.0744146990272656	0.0769273718163724
GSE174574	GSM5319991	MCAO	primary	Astrocyte	Slc1a2	0.9597855227882044	0.9597855227882044	0.8632707774798932	8.758713136729193	7.98740645796931	2.9184689180564285	2.956544353514534
GSE174574	GSM5319991	MCAO	primary	Astrocyte	Slc1a3	0.9369973190348532	0.9369973190348532	0.8176943699731908	7.3887399463806736	6.775185892849834	2.738876928225981	2.7590350167443094
GSE174574	GSM5319991	MCAO	primary	Astrocyte	Aldh1l1	0.3565683646112602	0.3565683646112602	0.0844504021447721	0.4852546916890083	0.4283732753704712	0.5169467639044644	0.5256932677034345
GSE174574	GSM5319991	MCAO	primary	Astrocyte	Pecam1	0.1849865951742628	0.1849865951742628	0.0375335120643431	0.3029490616621985	0.1697843381523108	0.2894510244202276	0.2270701810013607
GSE174574	GSM5319991	MCAO	primary	Astrocyte	Cdh5	0.096514745308311	0.096514745308311	0.0107238605898123	0.128686327077748	0.0584762102853376	0.1311530723672782	0.0874953683630657
GSE174574	GSM5319991	MCAO	primary	Astrocyte	Kdr	0.0563002680965147	0.0563002680965147	0.0053619302949061	0.0697050938337802	0.0304350552218423	0.0718907553698548	0.0432807894760049
GSE174574	GSM5319991	MCAO	primary	Astrocyte	Ptprc	0.0723860589812332	0.0723860589812332	0.0013404825737265	0.0898123324396783	0.041013370495695	0.0975194916262622	0.0751123688515424
GSE174574	GSM5319991	MCAO	primary	Astrocyte	Tyrobp	0.4812332439678287	0.4812332439678287	0.032171581769437	1.176943699731899	0.3241504784235545	0.8061126240425329	0.4135108690722055
GSE174574	GSM5319991	MCAO	primary	Astrocyte	C1qa	0.6957104557640754	0.6957104557640754	0.1246648793565684	2.4209115281501186	0.6244708997162671	1.3276853699955056	0.7989622371149251
GSE174574	GSM5319991	MCAO	primary	Astrocyte	Lyz2	0.5348525469168903	0.5348525469168903	0.0160857908847185	1.5482573726541426	0.4874968408907821	0.8927139530383664	0.277774055676341
GSE174574	GSM5319991	MCAO	primary	Astrocyte	Spp1	0.9182305630026816	0.9182305630026816	0.3699731903485256	8.280160857908825	3.288966299328501	2.127203254394184	1.3274850669369644
GSE174574	GSM5319991	MCAO	primary	Astrocyte	Timp3	0.4624664879356571	0.4624664879356571	0.1809651474530832	0.8699731903485259	0.685133889519206	0.7740757973698853	0.7559381576248955
GSE174574	GSM5319991	MCAO	primary	Astrocyte	Ptn	0.8847184986595179	0.8847184986595179	0.746648793565684	5.835120643431614	5.4547920868120805	2.3622705837742104	2.425141996643627
GSE174574	GSM5319991	MCAO	primary	Astrocyte	Plat	0.365951742627346	0.365951742627346	0.1273458445040215	0.9008042895442364	0.6274512537164805	0.647719959199922	0.5695410425859622
GSE174574	GSM5319991	MCAO	primary	Astrocyte	Ptprz1	0.7104557640750674	0.7104557640750674	0.412868632707775	1.616621983914197	1.4955066405448243	1.3195239723202354	1.3626298028770902
GSE174574	GSM5319991	MCAO	primary	Astrocyte	Lrp1	0.3833780160857911	0.3833780160857911	0.0857908847184987	0.5361930294906169	0.4367715077500274	0.5831024050460615	0.5989504620687656
